{'game_name': 'olympics-running', 'algo': 'ppo', 'max_episodes': 1500, 'episode_length': 500, 'map': 6, 'shuffle_map': False, 'seed': 1, 'device': 'cpu', 'save_interval': 100, 'render': False, 'load_model': False, 'load_run': 2, 'load_episode': 900, 'run_dir': 'map6_use_hit_wall'}
Total agent number: 2
Agent control by the actor: 1
Game board width: 700
Game board height: 700
action dimension: [[Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)], [Box(-100.0, 200.0, (1,), float32), Box(-30.0, 30.0, (1,), float32)]]
observation dimension: 625
store in /mnt/lustre/sjtu/home/ywg12/remote/code/OlympicsProject/rl_trainer/models/olympics-running/ppo/map6_use_hit_wall
Episode:  1187 controlled agent:  1 ; Episode Return:  -1096.825468531918 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 550
Episode:  1188 controlled agent:  1 ; Episode Return:  -1102.369624409202 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 550
Episode:  1189 controlled agent:  1 ; Episode Return:  -1225.8498551495582 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 551
Episode:  1190 controlled agent:  1 ; Episode Return:  -1343.0975464705598 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 552
Episode:  1191 controlled agent:  1 ; Episode Return:  -1274.0264786586945 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 552
Episode:  1192 controlled agent:  1 ; Episode Return:  -1283.9919907732892 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 552
Episode:  1193 controlled agent:  1 ; Episode Return:  -1224.783837971575 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 552
Episode:  1194 controlled agent:  1 ; Episode Return:  -1095.9137802864861 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 552
Episode:  1195 controlled agent:  1 ; Episode Return:  -1208.8549057834407 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 552
Episode:  1196 controlled agent:  1 ; Episode Return:  -1115.5411972844558 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 552
Episode:  1197 controlled agent:  1 ; Episode Return:  -1082.1564209736052 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 553
Episode:  1198 controlled agent:  1 ; Episode Return:  -1264.8670990922606 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 554
Episode:  1199 controlled agent:  1 ; Episode Return:  -1387.8549057834407 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 554
Episode:  1200 controlled agent:  1 ; Episode Return:  -1392.0264786586945 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 554
Episode:  1201 controlled agent:  1 ; Episode Return:  -1381.460028204825 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 554
Episode:  1202 controlled agent:  1 ; Episode Return:  -1089.9848480983514 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 555
Episode:  1203 controlled agent:  1 ; Episode Return:  -1219.1513703397227 ; win rate(controlled & opponent):  0.36 0.64 ; Trained episode: 555
Episode:  1204 controlled agent:  1 ; Episode Return:  -1206.707719525827 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 555
Episode:  1205 controlled agent:  1 ; Episode Return:  -1168.47012947259 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 556
Episode:  1206 controlled agent:  1 ; Episode Return:  -1231.2518754031112 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 557
Episode:  1207 controlled agent:  1 ; Episode Return:  -1129.7249634685295 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 557
Episode:  1208 controlled agent:  1 ; Episode Return:  -1384.3889603929597 ; win rate(controlled & opponent):  0.37 0.63 ; Trained episode: 557
Episode:  1209 controlled agent:  1 ; Episode Return:  -559.6274169979695 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 557
Episode:  1210 controlled agent:  1 ; Episode Return:  -1209.0092347159916 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 558
Episode:  1211 controlled agent:  1 ; Episode Return:  -1434.2468247692286 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 558
Episode:  1212 controlled agent:  1 ; Episode Return:  -1130.4406922210674 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 558
Episode:  1213 controlled agent:  1 ; Episode Return:  -409.97056274847716 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 558
Episode:  1214 controlled agent:  1 ; Episode Return:  -1001.8772003600259 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 559
Episode:  1215 controlled agent:  1 ; Episode Return:  -1219.7544007200522 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 560
Episode:  1216 controlled agent:  1 ; Episode Return:  -1203.9970414071718 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 560
Episode:  1217 controlled agent:  1 ; Episode Return:  -1345.6538956566642 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 561
Episode:  1218 controlled agent:  1 ; Episode Return:  -1237.2102448427681 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 562
Episode:  1219 controlled agent:  1 ; Episode Return:  -1224.8965363437833 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 562
Episode:  1220 controlled agent:  1 ; Episode Return:  -1225.565583902096 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 563
Episode:  1221 controlled agent:  1 ; Episode Return:  -1213.925973595306 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 563
Episode:  1222 controlled agent:  1 ; Episode Return:  -815.4852813742385 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 563
Episode:  1223 controlled agent:  1 ; Episode Return:  -1432.4894654563477 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 564
Episode:  1224 controlled agent:  1 ; Episode Return:  -932.0020920410541 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 564
Episode:  1225 controlled agent:  1 ; Episode Return:  -1188.9848480983514 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 565
Episode:  1226 controlled agent:  1 ; Episode Return:  -1257.7493500861697 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 566
Episode:  1227 controlled agent:  1 ; Episode Return:  -1074.6173157302037 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 567
Episode:  1228 controlled agent:  1 ; Episode Return:  -1012.6173157302038 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 568
Episode:  1229 controlled agent:  1 ; Episode Return:  -1337.2691193458136 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 568
Episode:  1230 controlled agent:  1 ; Episode Return:  -1204.8376618407378 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 569
Episode:  1231 controlled agent:  1 ; Episode Return:  -985.5512985522208 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 569
Episode:  1232 controlled agent:  1 ; Episode Return:  -1268.0336213336318 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 569
Episode:  1233 controlled agent:  1 ; Episode Return:  -1102.1147904132627 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 569
Episode:  1234 controlled agent:  1 ; Episode Return:  -1213.2985565973363 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 570
Episode:  1235 controlled agent:  1 ; Episode Return:  -1099.227488785471 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 571
Episode:  1236 controlled agent:  1 ; Episode Return:  -1008.5929291125638 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 571
Episode:  1237 controlled agent:  1 ; Episode Return:  -1164.1269837220825 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 572
Episode:  1238 controlled agent:  1 ; Episode Return:  -438.52691193458116 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 573
Episode:  1239 controlled agent:  1 ; Episode Return:  -1396.619407771259 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 574
Episode:  1240 controlled agent:  1 ; Episode Return:  -317.89949493661163 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 575
Episode:  1241 controlled agent:  1 ; Episode Return:  -1236.163563648543 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 576
Episode:  1242 controlled agent:  1 ; Episode Return:  -1462.2762620207513 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 577
Episode:  1243 controlled agent:  1 ; Episode Return:  -1159.7960312803953 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 577
Episode:  1244 controlled agent:  1 ; Episode Return:  -1314.6955262170068 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 578
Episode:  1245 controlled agent:  1 ; Episode Return:  -1390.0458146424521 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 579
Episode:  1246 controlled agent:  1 ; Episode Return:  -1251.163563648543 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 579
Episode:  1247 controlled agent:  1 ; Episode Return:  -1241.2691193458136 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 579
Episode:  1248 controlled agent:  1 ; Episode Return:  -1142.1564209736052 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 580
Episode:  1249 controlled agent:  1 ; Episode Return:  -909.3797256769672 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 580
Episode:  1250 controlled agent:  1 ; Episode Return:  -1398.925973595306 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 581
Episode:  1251 controlled agent:  1 ; Episode Return:  -1185.683332908187 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 581
Episode:  1252 controlled agent:  1 ; Episode Return:  -1129.4406922210674 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 582
Episode:  1253 controlled agent:  1 ; Episode Return:  -1265.9381669041263 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 583
Episode:  1254 controlled agent:  1 ; Episode Return:  -1093.227488785471 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 583
Episode:  1255 controlled agent:  1 ; Episode Return:  -1406.76154339499 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 584
Episode:  1256 controlled agent:  1 ; Episode Return:  -1350.9554108468287 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 584
Episode:  1257 controlled agent:  1 ; Episode Return:  -1110.8843430349634 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 584
Episode:  1258 controlled agent:  1 ; Episode Return:  -1147.1219330882 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 585
Episode:  1259 controlled agent:  1 ; Episode Return:  -1413.707719525827 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 585
Episode:  1260 controlled agent:  1 ; Episode Return:  -1245.707719525827 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 585
Episode:  1261 controlled agent:  1 ; Episode Return:  -1246.7371567773498 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 585
Episode:  1262 controlled agent:  1 ; Episode Return:  -1251.4356415871848 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 585
Episode:  1263 controlled agent:  1 ; Episode Return:  -982.6345596729066 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 586
Episode:  1264 controlled agent:  1 ; Episode Return:  -1091.9554108468287 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 587
Episode:  1265 controlled agent:  1 ; Episode Return:  -1262.3401871576793 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 588
Episode:  1266 controlled agent:  1 ; Episode Return:  -1117.925973595306 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 588
Episode:  1267 controlled agent:  1 ; Episode Return:  -1219.3401871576793 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 589
Episode:  1268 controlled agent:  1 ; Episode Return:  -1231.9970414071718 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 589
Episode:  1269 controlled agent:  1 ; Episode Return:  -1255.862048458378 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 589
Episode:  1270 controlled agent:  1 ; Episode Return:  -1388.4772721475279 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 589
Episode:  1271 controlled agent:  1 ; Episode Return:  -1202.1564209736052 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 589
Episode:  1272 controlled agent:  1 ; Episode Return:  -1408.5411972844558 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 590
Episode:  1273 controlled agent:  1 ; Episode Return:  -1231.7493500861697 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 590
Episode:  1274 controlled agent:  1 ; Episode Return:  -1234.0264786586945 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 591
Episode:  1275 controlled agent:  1 ; Episode Return:  -1269.2762620207513 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 592
Episode:  1276 controlled agent:  1 ; Episode Return:  -1325.5361466505733 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 592
Episode:  1277 controlled agent:  1 ; Episode Return:  -1330.163563648543 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 592
Episode:  1278 controlled agent:  1 ; Episode Return:  -1035.4995667241128 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 592
Episode:  1279 controlled agent:  1 ; Episode Return:  -1093.9726547895316 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 593
Episode:  1280 controlled agent:  1 ; Episode Return:  -1133.0803025278574 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 594
Episode:  1281 controlled agent:  1 ; Episode Return:  -1230.7909806465127 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 594
Episode:  1282 controlled agent:  1 ; Episode Return:  -1430.0336213336318 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 595
Episode:  1283 controlled agent:  1 ; Episode Return:  -1217.9503602129462 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 595
Episode:  1284 controlled agent:  1 ; Episode Return:  -1087.5117600329331 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 596
Episode:  1285 controlled agent:  1 ; Episode Return:  -1107.7422074112324 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 597
Episode:  1286 controlled agent:  1 ; Episode Return:  -946.4751801064726 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 598
Episode:  1287 controlled agent:  1 ; Episode Return:  -972.1513703397228 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 598
Episode:  1288 controlled agent:  1 ; Episode Return:  -1187.6538956566642 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 598
Episode:  1289 controlled agent:  1 ; Episode Return:  -1182.6538956566642 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 599
Episode:  1290 controlled agent:  1 ; Episode Return:  -1379.5411972844558 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 600
Episode:  1291 controlled agent:  1 ; Episode Return:  -1043.369624409202 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 600
Episode:  1292 controlled agent:  1 ; Episode Return:  -1133.5950211536187 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 601
Episode:  1293 controlled agent:  1 ; Episode Return:  -1266.5411972844558 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 601
Episode:  1294 controlled agent:  1 ; Episode Return:  -1410.2224381515884 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 601
Episode:  1295 controlled agent:  1 ; Episode Return:  -984.717820793592 ; win rate(controlled & opponent):  0.50 0.50 ; Trained episode: 601
Episode:  1296 controlled agent:  1 ; Episode Return:  -1219.683332908187 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 602
Episode:  1297 controlled agent:  1 ; Episode Return:  -1436.903679018721 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 602
Episode:  1298 controlled agent:  1 ; Episode Return:  -1282.9919907732892 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 602
Episode:  1299 controlled agent:  1 ; Episode Return:  -795.3137084989847 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 602
Episode:  1300 controlled agent:  1 ; Episode Return:  -1403.6904755831242 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 603
Episode:  1301 controlled agent:  1 ; Episode Return:  -1215.8498551495582 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 603
Episode:  1302 controlled agent:  1 ; Episode Return:  -1217.9554108468287 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 604
Episode:  1303 controlled agent:  1 ; Episode Return:  -1373.5411972844558 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 604
Episode:  1304 controlled agent:  1 ; Episode Return:  -1310.925973595306 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 604
Episode:  1305 controlled agent:  1 ; Episode Return:  -1230.264068711931 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 604
Episode:  1306 controlled agent:  1 ; Episode Return:  -1221.0264786586945 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 604
Episode:  1307 controlled agent:  1 ; Episode Return:  -1231.8498551495582 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 604
Episode:  1308 controlled agent:  1 ; Episode Return:  -1363.6122650963212 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 605
Episode:  1309 controlled agent:  1 ; Episode Return:  -1113.925973595306 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 605
Episode:  1310 controlled agent:  1 ; Episode Return:  -1120.1980515339483 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 606
Episode:  1311 controlled agent:  1 ; Episode Return:  -1394.0264786586945 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 606
Episode:  1312 controlled agent:  1 ; Episode Return:  -1204.7249634685295 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 606
Episode:  1313 controlled agent:  1 ; Episode Return:  -1265.783837971575 ; win rate(controlled & opponent):  0.49 0.51 ; Trained episode: 607
Episode:  1314 controlled agent:  1 ; Episode Return:  -1254.8204178980354 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 608
Episode:  1315 controlled agent:  1 ; Episode Return:  -1313.9554108468287 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 608
Episode:  1316 controlled agent:  1 ; Episode Return:  -1161.0803025278574 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 608
Episode:  1317 controlled agent:  1 ; Episode Return:  -1435.1341263970203 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 609
Episode:  1318 controlled agent:  1 ; Episode Return:  -981.9604614807113 ; win rate(controlled & opponent):  0.48 0.52 ; Trained episode: 609
Episode:  1319 controlled agent:  1 ; Episode Return:  -1279.5411972844558 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 610
Episode:  1320 controlled agent:  1 ; Episode Return:  -1450.8742417671983 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 610
Episode:  1321 controlled agent:  1 ; Episode Return:  -1372.217387517706 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 610
Episode:  1322 controlled agent:  1 ; Episode Return:  -1123.6417023478439 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 610
Episode:  1323 controlled agent:  1 ; Episode Return:  -1252.9209229614235 ; win rate(controlled & opponent):  0.47 0.53 ; Trained episode: 611
Episode:  1324 controlled agent:  1 ; Episode Return:  -1311.068109219037 ; win rate(controlled & opponent):  0.46 0.54 ; Trained episode: 611
Episode:  1325 controlled agent:  1 ; Episode Return:  -1380.8742417671983 ; win rate(controlled & opponent):  0.45 0.55 ; Trained episode: 611
Episode:  1326 controlled agent:  1 ; Episode Return:  -1449.460028204825 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 611
Episode:  1327 controlled agent:  1 ; Episode Return:  -1342.0092347159916 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 611
Episode:  1328 controlled agent:  1 ; Episode Return:  -957.0731598529196 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 611
Episode:  1329 controlled agent:  1 ; Episode Return:  -908.6690475583121 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 611
Episode:  1330 controlled agent:  1 ; Episode Return:  -1308.783837971575 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 611
Episode:  1331 controlled agent:  1 ; Episode Return:  -1049.9381669041263 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 612
Episode:  1332 controlled agent:  1 ; Episode Return:  -1430.9625535217665 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 612
Episode:  1333 controlled agent:  1 ; Episode Return:  -1200.8376618407378 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 612
Episode:  1334 controlled agent:  1 ; Episode Return:  -1223.8498551495582 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 613
Episode:  1335 controlled agent:  1 ; Episode Return:  -1060.1076477383249 ; win rate(controlled & opponent):  0.44 0.56 ; Trained episode: 614
Episode:  1336 controlled agent:  1 ; Episode Return:  -1213.9848480983514 ; win rate(controlled & opponent):  0.43 0.57 ; Trained episode: 615
Episode:  1337 controlled agent:  1 ; Episode Return:  -1148.4945160902303 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 615
Episode:  1338 controlled agent:  1 ; Episode Return:  -1225.1808075912454 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 615
Episode:  1339 controlled agent:  1 ; Episode Return:  -1229.8792924010809 ; win rate(controlled & opponent):  0.42 0.58 ; Trained episode: 616
Episode:  1340 controlled agent:  1 ; Episode Return:  -1395.4112549695446 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 617
Episode:  1341 controlled agent:  1 ; Episode Return:  -1361.8498551495582 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 617
Episode:  1342 controlled agent:  1 ; Episode Return:  -1242.9087296526036 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 618
Episode:  1343 controlled agent:  1 ; Episode Return:  -1192.5361466505733 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 618
Episode:  1344 controlled agent:  1 ; Episode Return:  -1279.7249634685295 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 618
Episode:  1345 controlled agent:  1 ; Episode Return:  -1408.9209229614235 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 618
Episode:  1346 controlled agent:  1 ; Episode Return:  -937.7766952966376 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 618
Episode:  1347 controlled agent:  1 ; Episode Return:  -1436.4183976444824 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 619
Episode:  1348 controlled agent:  1 ; Episode Return:  -1397.381817718022 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 619
Episode:  1349 controlled agent:  1 ; Episode Return:  -1012.237590053236 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 619
Episode:  1350 controlled agent:  1 ; Episode Return:  -1380.6244584051415 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 620
Episode:  1351 controlled agent:  1 ; Episode Return:  -1403.2468247692286 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 620
Episode:  1352 controlled agent:  1 ; Episode Return:  -1222.3107499061566 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 620
Episode:  1353 controlled agent:  1 ; Episode Return:  -1321.1269837220825 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 621
Episode:  1354 controlled agent:  1 ; Episode Return:  -1391.7544007200522 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 622
Episode:  1355 controlled agent:  1 ; Episode Return:  -1364.0264786586945 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 622
Episode:  1356 controlled agent:  1 ; Episode Return:  -1427.163563648543 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 623
Episode:  1357 controlled agent:  1 ; Episode Return:  -1217.2346314604083 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 623
Episode:  1358 controlled agent:  1 ; Episode Return:  -1190.381817718022 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 623
Episode:  1359 controlled agent:  1 ; Episode Return:  -863.0487732352794 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 624
Episode:  1360 controlled agent:  1 ; Episode Return:  -1187.4528855298877 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 625
Episode:  1361 controlled agent:  1 ; Episode Return:  -1287.7371567773498 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 625
Episode:  1362 controlled agent:  1 ; Episode Return:  -1265.9381669041263 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 626
Episode:  1363 controlled agent:  1 ; Episode Return:  -1402.264068711931 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 627
Episode:  1364 controlled agent:  1 ; Episode Return:  -1421.2935059634538 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 627
Episode:  1365 controlled agent:  1 ; Episode Return:  -1347.925973595306 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 627
Episode:  1366 controlled agent:  1 ; Episode Return:  -961.9360748630711 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 627
Episode:  1367 controlled agent:  1 ; Episode Return:  -1392.7371567773498 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 628
Episode:  1368 controlled agent:  1 ; Episode Return:  -1252.305699272274 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 628
Episode:  1369 controlled agent:  1 ; Episode Return:  -1383.369624409202 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 629
Episode:  1370 controlled agent:  1 ; Episode Return:  -1344.9331162702438 ; win rate(controlled & opponent):  0.41 0.59 ; Trained episode: 629
Episode:  1371 controlled agent:  1 ; Episode Return:  -1203.5777772109159 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 630
Episode:  1372 controlled agent:  1 ; Episode Return:  -1434.7909806465127 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 630
Episode:  1373 controlled agent:  1 ; Episode Return:  -1226.5483399593932 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 630
Episode:  1374 controlled agent:  1 ; Episode Return:  -1196.7493500861697 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 630
Episode:  1375 controlled agent:  1 ; Episode Return:  -1396.369624409202 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 631
Episode:  1376 controlled agent:  1 ; Episode Return:  -1365.281312654634 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 632
Episode:  1377 controlled agent:  1 ; Episode Return:  -1441.76154339499 ; win rate(controlled & opponent):  0.40 0.60 ; Trained episode: 632
Episode:  1378 controlled agent:  1 ; Episode Return:  -933.2741699796961 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 632
Episode:  1379 controlled agent:  1 ; Episode Return:  -1265.523953341753 ; win rate(controlled & opponent):  0.38 0.62 ; Trained episode: 632
Episode:  1380 controlled agent:  1 ; Episode Return:  -1214.1930009000657 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 632
Episode:  1381 controlled agent:  1 ; Episode Return:  -929.7817459305202 ; win rate(controlled & opponent):  0.39 0.61 ; Trained episode: 633
